trial,features,formula,f1_class0,f1_class1,f1_class2,f1_macro
27,older_low_contract;renewal_pressure;payment_interval;gender_age_group;new_inactive,sqrt((((older_low_contract + renewal_pressure) * payment_interval) / gender_age_group)),0.6198480313147594,0.05612520237452779,0.038781163434903045,0.2382514657080634
28,is_older_group;is_long_contract;subscription_code;usage_cluster,((sqrt(is_older_group) + subscription_code) * usage_cluster),0.633303808680248,0.0,0.0,0.21110126956008268
29,older_low_contract;is_high_interaction;contract_length;vip_inactive,(log((older_low_contract)^2) * vip_inactive),0.6329284750337382,0.0,0.06358059118795314,0.23216968874056376
30,payment_per_freq;interaction_rate;usage_cluster,(log(payment_per_freq))^2,0.6228687254083701,0.016045845272206302,0.1763110307414105,0.27174186714066234
31,payment_interval;is_long_contract;short_tenure_high_interval;payment_per_freq;older_low_contract,(((sqrt(payment_interval) + short_tenure_high_interval) * payment_per_freq) / older_low_contract),0.6347660888150083,0.027149321266968326,0.1968430826369545,0.2862528309063104
32,new_inactive;is_long_contract;vip_inactive;short_tenure_high_interval;interaction_rate,(((sqrt(new_inactive) + vip_inactive) * short_tenure_high_interval) / interaction_rate),0.633072625698324,0.004739336492890996,0.0246189917936694,0.2208103179949615
33,is_high_interaction;gender_age_group;usage_cluster;tenure;is_low_frequency,(((sqrt(is_high_interaction) + usage_cluster) * tenure) / is_low_frequency),0.6279016841147018,0.028620492272467088,0.06301824212271974,0.2398468061699629
34,after_interaction;payment_freq_alignment;is_high_interaction;new_inactive;usage_cluster,sqrt(((sqrt(after_interaction) - is_high_interaction) + new_inactive)),0.6313204598727536,0.002372479240806643,0.020011771630370805,0.21790157024797704
35,gender_age_group;is_high_payment_interval;vip_low_interaction;freq_per_tenure,(((gender_age_group - is_high_payment_interval) * vip_low_interaction) / freq_per_tenure),0.6250283897342721,0.04311774461028192,0.024291497975708502,0.2308125441067542
36,is_high_payment_interval;payment_freq_alignment;gender_age_group;frequent;renewal_pressure,((((is_high_payment_interval + payment_freq_alignment) + gender_age_group) * frequent) * renewal_pressure),0.6213081430108812,0.02844141069397042,0.17453891138101665,0.2747628216952894
37,is_high_payment_interval;gender_age_group;interaction_rate;renewal_pressure;is_older_group,((((is_high_payment_interval * gender_age_group) / interaction_rate))^2)^2,0.6219990200881921,0.034425319267073845,0.2244640605296343,0.2936294666283001
38,is_long_contract;is_older_group,(is_long_contract - is_older_group),0.6361781298763654,0.0,0.2531860662701784,0.2964547320488479
39,older_and_member;renewal_pressure;is_low_frequency;frequent,(sqrt((older_and_member / renewal_pressure)) - frequent),0.6273218904302845,0.09494324045407637,0.07052631578947369,0.2642638155579448
40,payment_per_freq;contract_length;payment_interval;tenure,(sqrt((payment_per_freq / contract_length)) - tenure),0.6252108941913714,0.04350250976017847,0.18819351975144252,0.2856356412343308
41,contract_ratio;older_and_member;is_low_frequency;new_inactive,(sqrt((contract_ratio / older_and_member)) - new_inactive),0.6304119500525148,0.0784729586426299,0.0984647961884595,0.26911656829453473
42,interaction_per_freq;payment_interval;tenure;interaction_rate,(sqrt((interaction_per_freq / payment_interval)) - interaction_rate),0.623844512917753,0.011689070718877849,0.1776765375854214,0.2710700404073507
43,is_high_payment_interval;contract_length;contract_ratio,sqrt((is_high_payment_interval / contract_length)),0.6238023197175996,0.0,0.3087540864511442,0.3108521353895813
44,older_and_member;is_older_group;interaction_rate;vip_inactive,(sqrt((older_and_member / is_older_group)) - vip_inactive),0.633303808680248,0.0,0.0,0.21110126956008268
45,tenure;new_inactive;usage_cluster,sqrt((tenure / new_inactive)),0.633072625698324,0.005952380952380952,0.024504084014002333,0.22117636355490242
46,interaction_per_freq;payment_freq_alignment;is_low_frequency;contract_ratio,(((interaction_per_freq / payment_freq_alignment) - is_low_frequency) - contract_ratio),0.6343412814706274,0.02502844141069397,0.3877882429360182,0.3490526552724465
47,contract_ratio;is_high_interaction;renewal_pressure;contract_length,(log((contract_ratio * is_high_interaction)) - contract_length),0.6409951038771999,0.01979045401629802,0.39752362333007496,0.3527697270745243
48,vip_low_interaction;is_long_contract;tenure,sqrt((vip_low_interaction)^2),0.633303808680248,0.0,0.0,0.21110126956008268
49,usage_cluster;is_low_frequency;tenure;is_long_contract,(sqrt(log(usage_cluster)) - is_long_contract),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
50,payment_interval;frequent;contract_length;is_high_payment_interval,(((payment_interval / frequent) - contract_length) - is_high_payment_interval),0.636244769874477,0.03492957746478873,0.35946593632317697,0.34354676122081423
51,subscription_code;is_older_group;contract_length;contract_ratio;freq_per_tenure,log(log(((subscription_code / is_older_group) * contract_length))),0.6345165810368987,0.0,0.18953323903818953,0.27468327335836273
52,is_high_interaction;short_tenure_high_interval;tenure;renewal_pressure;payment_interval,(sqrt((sqrt(is_high_interaction) / tenure)) - payment_interval),0.6282614311547404,0.03524229074889868,0.3417085427135678,0.33507075487240234
53,payment_interval;vip_inactive;is_high_interaction;is_older_group;payment_freq_alignment,((((payment_interval * vip_inactive))^2 / is_older_group) / payment_freq_alignment),0.6330376940133038,0.0,0.0012012012012012011,0.21141296507150165
54,is_long_contract;payment_freq_alignment;payment_per_freq;payment_interval;age,sqrt((((is_long_contract / payment_freq_alignment) * payment_per_freq) * payment_interval)),0.6312836624775583,0.0093841642228739,0.030110017371163866,0.22359261469053204
55,payment_per_freq;interaction_rate;vip_low_interaction;frequent,(((payment_per_freq - interaction_rate) + vip_low_interaction))^2,0.625629290617849,0.02631578947368421,0.059267241379310345,0.23707077382361452
56,gender_age_group;interaction_rate;new_inactive;is_high_payment_interval;usage_cluster,sqrt((sqrt((gender_age_group / interaction_rate)) - is_high_payment_interval)),0.6134855322537829,0.05180787911494873,0.3408860331416977,0.3353931481701431
57,is_high_interaction;older_low_contract;frequent;subscription_code,(((is_high_interaction + older_low_contract) - frequent) / subscription_code),0.633303808680248,0.0,0.0,0.21110126956008268
58,older_low_contract;short_tenure_high_interval;renewal_pressure;usage_cluster;contract_length,((((older_low_contract * short_tenure_high_interval) * renewal_pressure) + usage_cluster) / contract_length),0.6367647058823529,0.01189767995240928,0.2756691969636436,0.3081105275994686
59,tenure;usage_cluster;is_older_group;payment_per_freq;short_tenure_high_interval,sqrt((log((tenure / usage_cluster)) * payment_per_freq)),0.6219265946074356,0.055135135135135134,0.15036144578313254,0.27580772517523444
60,payment_per_freq;subscription_code;freq_per_tenure,((payment_per_freq)^2 * freq_per_tenure),0.6222275220605772,0.02852253280091272,0.17505668934240362,0.27526891473463116
61,is_long_contract;is_older_group;payment_per_freq;payment_interval,(((is_long_contract * is_older_group) / payment_per_freq))^2,0.614559200097549,0.1646090534979424,0.09611451942740286,0.2917609243409648
62,vip_inactive;renewal_pressure;is_low_frequency;subscription_code,(((vip_inactive * renewal_pressure) / is_low_frequency))^2,0.631841925959573,0.014142604596346494,0.06735469853340575,0.2377797430297751
63,frequent;older_and_member;older_low_contract;vip_inactive,(((frequent * older_and_member) / older_low_contract))^2,0.6343622333182024,0.00955223880597015,0.09154550350026926,0.24515332520814725
64,gender_age_group;vip_low_interaction;payment_freq_alignment;older_low_contract,sqrt(((gender_age_group * vip_low_interaction) / payment_freq_alignment)),0.631578947368421,0.01643192488262911,0.0,0.21600362408368337
65,usage_cluster;new_inactive;interaction_per_freq;older_and_member,((log(usage_cluster))^2)^2,0.633303808680248,0.0,0.0,0.21110126956008268
66,usage_cluster;vip_inactive;is_high_interaction;interaction_rate;payment_per_freq,(log((sqrt(usage_cluster) + is_high_interaction)) * payment_per_freq),0.6190246257846451,0.05161998901702362,0.16971862438588656,0.2801210797291851
67,is_high_interaction;freq_per_tenure;payment_per_freq;interaction_per_freq,(((is_high_interaction / freq_per_tenure) - payment_per_freq) + interaction_per_freq),0.6227572635721728,0.016222479721900347,0.12026275896917635,0.25308083408774984
68,vip_inactive;renewal_pressure;vip_low_interaction;after_interaction;is_high_payment_interval,((((vip_inactive * renewal_pressure) * vip_low_interaction) / after_interaction) - is_high_payment_interval),0.6050466264399341,0.01861547411285631,0.3684368436843684,0.33069964807905294
69,renewal_pressure;frequent;older_and_member;payment_interval,((sqrt(renewal_pressure) / older_and_member) * payment_interval),0.6311330744793505,0.11213047910295616,0.07541157727031333,0.27289171028420667
70,payment_per_freq;is_high_payment_interval;new_inactive;frequent,(((payment_per_freq / is_high_payment_interval) / new_inactive) * frequent),0.6342061281337047,0.003590664272890485,0.02944640753828033,0.22241439998162515
71,interaction_per_freq;gender_age_group;is_high_payment_interval;older_and_member,((sqrt(interaction_per_freq) / is_high_payment_interval) * older_and_member),0.6347658464678535,0.02534562211981567,0.06595863610955842,0.24202336823240922
72,after_interaction;age;interaction_per_freq;payment_interval,((sqrt(after_interaction) / interaction_per_freq) * payment_interval),0.6280446164352379,0.03098106712564544,0.05068870523415978,0.23657146293168105
73,is_long_contract;is_high_payment_interval;vip_low_interaction,sqrt(sqrt(is_long_contract)),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
74,vip_inactive;is_long_contract;payment_freq_alignment;tenure,((sqrt(vip_inactive) / payment_freq_alignment) * tenure),0.6315085293789721,0.013040901007705987,0.008293838862559242,0.21761442308307907
75,age;freq_per_tenure;after_interaction;older_low_contract;short_tenure_high_interval,((((age + freq_per_tenure) + after_interaction) + older_low_contract))^2,0.6210337768679631,0.09693877551020408,0.27258566978193144,0.33018607405336625
76,is_high_interaction;is_low_frequency;short_tenure_high_interval;freq_per_tenure,(((is_high_interaction + is_low_frequency) * short_tenure_high_interval) + freq_per_tenure),0.6265278406518787,0.02570093457943925,0.042316258351893093,0.23151501119440368
77,tenure;after_interaction;interaction_per_freq;freq_per_tenure;is_low_frequency,((((tenure + after_interaction) + interaction_per_freq) + freq_per_tenure))^2,0.6296878508870425,0.0058997050147492625,0.03098106712564544,0.2221895410091457
78,payment_freq_alignment;after_interaction;short_tenure_high_interval;is_high_interaction,(sqrt((payment_freq_alignment + after_interaction)) + is_high_interaction),0.633303808680248,0.0,0.0,0.21110126956008268
79,older_low_contract;payment_interval,(older_low_contract + payment_interval),0.6366729678638942,0.0,0.344,0.32689098928796473
80,older_and_member;is_high_payment_interval;gender_age_group;new_inactive,(((older_and_member - is_high_payment_interval) - gender_age_group) + new_inactive),0.6277624309392266,0.0,0.11817726589884828,0.2486465656126916
81,usage_cluster;short_tenure_high_interval;interaction_rate;frequent;older_and_member,((((usage_cluster / short_tenure_high_interval) + interaction_rate) * frequent))^2,0.6259734310581768,0.024068767908309457,0.07284413497589716,0.2409621113141278
82,frequent;contract_ratio;is_high_payment_interval;interaction_rate;payment_per_freq,(((sqrt(frequent) + is_high_payment_interval) - interaction_rate) + payment_per_freq),0.618530674072204,0.013986013986013986,0.28233555062823357,0.3049507462288172
83,interaction_rate;is_older_group;vip_low_interaction;frequent;renewal_pressure,((((interaction_rate * is_older_group) + vip_low_interaction) / frequent) + renewal_pressure),0.6301575393848462,0.056185845488924906,0.2821643286573146,0.3228359045103619
84,interaction_per_freq;is_long_contract;is_high_payment_interval;is_high_interaction;gender_age_group,((log((interaction_per_freq / is_long_contract)))^2)^2,0.6340057636887608,0.019664545980335454,0.3716873532371687,0.34178588763542167
85,subscription_code;tenure;freq_per_tenure;vip_inactive;vip_low_interaction,sqrt((sqrt((subscription_code)^2) * vip_inactive)),0.633303808680248,0.0,0.0,0.21110126956008268
86,payment_per_freq;is_long_contract;renewal_pressure;vip_inactive;after_interaction,log(((log(payment_per_freq) + renewal_pressure) - vip_inactive)),0.6295631358467983,0.0035460992907801418,0.2194166303874619,0.2841752885083468
87,is_high_interaction;contract_length;after_interaction;renewal_pressure;is_low_frequency,sqrt((((is_high_interaction / contract_length) * after_interaction) + renewal_pressure)),0.6288198757763975,0.03837719298245614,0.2744939271255061,0.3138969986281199
88,older_and_member;usage_cluster;is_high_payment_interval;is_long_contract,sqrt(((older_and_member * usage_cluster) / is_high_payment_interval)),0.6349960411718132,0.0,0.08351409978308026,0.2395033803182978
89,tenure;contract_ratio;gender_age_group;is_high_payment_interval,log((sqrt(tenure))^2),0.633303808680248,0.0,0.0,0.21110126956008268
90,interaction_per_freq;contract_ratio;vip_low_interaction,((interaction_per_freq / contract_ratio) - vip_low_interaction),0.6168953795795039,0.03076923076923077,0.273620559334845,0.30709505656119324
91,older_and_member;payment_freq_alignment;interaction_per_freq;frequent,(((older_and_member * payment_freq_alignment) / interaction_per_freq))^2,0.6332624986019461,0.018823529411764704,0.017615971814445096,0.22323399994271861
92,short_tenure_high_interval;subscription_code;vip_low_interaction;is_long_contract,(((short_tenure_high_interval * subscription_code) / vip_low_interaction))^2,0.633303808680248,0.0,0.0,0.21110126956008268
93,older_and_member;is_older_group;is_high_payment_interval;after_interaction,(((older_and_member * is_older_group) / is_high_payment_interval))^2,0.6351970669110908,0.0,0.1308124680633623,0.255336511658151
94,interaction_per_freq;gender_age_group;vip_low_interaction;contract_ratio,(sqrt((interaction_per_freq + gender_age_group)) - contract_ratio),0.6257865845494711,0.07931404072883172,0.3722166832834829,0.35910576952059525
95,is_low_frequency;subscription_code;freq_per_tenure;interaction_rate,(sqrt((is_low_frequency + subscription_code)) - interaction_rate),0.6260732037957524,0.01957397812320092,0.036467236467236465,0.2273714727953966
96,is_high_payment_interval;freq_per_tenure;is_older_group;vip_inactive;vip_low_interaction,((sqrt((is_high_payment_interval + freq_per_tenure)) - vip_inactive))^2,0.6182877111240536,0.02089378990133488,0.1237721021611002,0.2543178677288295
97,usage_cluster;tenure;older_and_member;contract_ratio,(sqrt((usage_cluster + tenure)) - contract_ratio),0.6215607803901951,0.012918379330593071,0.265406427221172,0.29996186231398675
98,gender_age_group;contract_ratio;is_long_contract;subscription_code;interaction_per_freq,((sqrt((gender_age_group + contract_ratio)) - subscription_code) + interaction_per_freq),0.6247957039458324,0.02534562211981567,0.12144955925563174,0.25719696177375995
99,contract_ratio;subscription_code;vip_low_interaction;usage_cluster,(((contract_ratio / subscription_code) * vip_low_interaction) / usage_cluster),0.6321916274904857,0.003575685339690107,0.03117782909930716,0.22231504730982765
100,freq_per_tenure;short_tenure_high_interval;payment_freq_alignment;payment_interval;older_low_contract,((((freq_per_tenure - short_tenure_high_interval) + payment_freq_alignment) * payment_interval) / older_low_contract),0.6349733254297569,0.04954954954954955,0.18377871542428503,0.28943386346786387
101,payment_interval;interaction_per_freq;payment_per_freq;age,(((payment_interval * interaction_per_freq) / payment_per_freq) - age),0.6372913915235923,0.03540833809251856,0.21024734982332155,0.29431569314647743
102,is_older_group;freq_per_tenure;frequent;contract_length,(sqrt((is_older_group / freq_per_tenure)))^2,0.6117262204328133,0.18924731182795698,0.1313375181071946,0.31077035012265497
103,interaction_per_freq;payment_interval;interaction_rate;is_long_contract,(sqrt((interaction_per_freq / payment_interval)))^2,0.6291983878190774,0.010550996483001172,0.022274325908558032,0.2206745700702122
104,freq_per_tenure;interaction_per_freq;older_and_member;payment_interval,(sqrt((freq_per_tenure / interaction_per_freq)) * payment_interval),0.6262097233291586,0.02167712492869367,0.05530973451327434,0.23439886092370887
105,new_inactive;interaction_rate;payment_freq_alignment;vip_inactive,(sqrt((new_inactive / interaction_rate)) + vip_inactive),0.6298504105274997,0.01873536299765808,0.04011461318051576,0.22956679556855786
106,freq_per_tenure;interaction_per_freq;contract_ratio;payment_freq_alignment,(sqrt((freq_per_tenure / interaction_per_freq)) / payment_freq_alignment),0.6265686828716789,0.026376146788990827,0.03190883190883191,0.2282845538565005
107,is_long_contract;payment_per_freq;renewal_pressure;payment_freq_alignment,((sqrt(is_long_contract) * renewal_pressure) - payment_freq_alignment),0.6394293125810635,0.009473060982830076,0.36536502546689303,0.3380891330102622
108,is_low_frequency;interaction_rate;age;subscription_code;freq_per_tenure,sqrt((((is_low_frequency / interaction_rate) - age) * subscription_code)),0.6237635852973501,0.08258337744838538,0.21535745807590467,0.3072348069405467
109,new_inactive;renewal_pressure;is_older_group;older_and_member,(((new_inactive / renewal_pressure) - is_older_group) * older_and_member),0.6323039324594535,0.0,0.005963029218843173,0.21275565389276554
110,is_low_frequency;payment_per_freq;frequent,((is_low_frequency / payment_per_freq) - frequent),0.6288350634371396,0.03299203640500569,0.1022964509394572,0.25470785026053416
111,usage_cluster;is_older_group;older_and_member;older_low_contract;is_high_interaction,sqrt((((usage_cluster / is_older_group) - older_and_member) * older_low_contract)),0.6339181286549708,0.0,0.1882903981264637,0.2740695089271448
112,is_high_payment_interval;new_inactive;older_and_member;short_tenure_high_interval;age,sqrt((((is_high_payment_interval / new_inactive) - older_and_member) * short_tenure_high_interval)),0.6330595251490941,0.0,0.07007786429365963,0.23437912981425124
113,new_inactive;older_low_contract;payment_per_freq;usage_cluster;is_high_payment_interval,sqrt((sqrt((new_inactive + older_low_contract)) * usage_cluster)),0.6321280379371665,0.0,0.216,0.2827093459790555
114,usage_cluster;contract_ratio;payment_per_freq;age;is_low_frequency,sqrt((log((usage_cluster)^2))^2),0.633303808680248,0.0,0.0,0.21110126956008268
115,is_low_frequency;interaction_rate;contract_ratio;frequent;vip_inactive,sqrt((((is_low_frequency / interaction_rate) + contract_ratio) + frequent)),0.6207063964073309,0.02097902097902098,0.22268731686898283,0.2881242447517782
116,payment_interval;renewal_pressure;vip_low_interaction;interaction_rate;gender_age_group,(sqrt((sqrt(payment_interval) * vip_low_interaction)) / gender_age_group),0.6319945848375451,0.0365296803652968,0.028935185185185185,0.23248648346267572
117,payment_interval;is_long_contract;vip_inactive;short_tenure_high_interval,((log(payment_interval) - vip_inactive) * short_tenure_high_interval),0.635939456014567,0.00589622641509434,0.10209564750134337,0.2479771099770016
118,short_tenure_high_interval;older_low_contract;is_low_frequency;age;contract_ratio,(log(((short_tenure_high_interval / older_low_contract))^2))^2,0.6332812848538925,0.0,0.030250145433391506,0.22117714342909467
119,payment_freq_alignment;subscription_code;tenure;freq_per_tenure,(sqrt((payment_freq_alignment + subscription_code)) - freq_per_tenure),0.6260281690140845,0.0,0.03001667593107282,0.21868161498171912
120,renewal_pressure;new_inactive;is_long_contract;contract_length;contract_ratio,((((renewal_pressure / new_inactive) + is_long_contract) / contract_length) * contract_ratio),0.6261574074074074,0.01054481546572935,0.4429530201342282,0.35988508100245503
121,contract_ratio;gender_age_group;contract_length;freq_per_tenure,(((contract_ratio * gender_age_group) / contract_length))^2,0.6316051224667413,0.06612466124661247,0.2719869706840391,0.32323891813246425
122,vip_inactive;usage_cluster;short_tenure_high_interval;is_high_interaction,(((vip_inactive * usage_cluster) / short_tenure_high_interval))^2,0.6327595780122154,0.0,0.010714285714285714,0.21449128790883368
123,older_low_contract;age;payment_interval;subscription_code,(((older_low_contract * age) / payment_interval))^2,0.6351799242424242,0.032639279684862126,0.19065596979707408,0.2861583912414535
124,is_older_group;is_high_interaction;is_low_frequency;vip_inactive,((sqrt(is_older_group) * is_low_frequency))^2,0.633303808680248,0.0,0.0,0.21110126956008268
125,vip_low_interaction;is_high_interaction;short_tenure_high_interval;interaction_rate,(((vip_low_interaction * is_high_interaction) / short_tenure_high_interval) + interaction_rate),0.6219105644326934,0.012918379330593071,0.08753861997940268,0.24078918791422974
126,new_inactive;vip_inactive;is_older_group;is_low_frequency,(sqrt((new_inactive / vip_inactive)) * is_low_frequency),0.633303808680248,0.0,0.0,0.21110126956008268
127,older_low_contract;is_long_contract;is_high_interaction;usage_cluster,(((older_low_contract - is_long_contract) - is_high_interaction))^2,0.6346153846153846,0.0,0.22644847412649272,0.28702128624729245
128,is_high_payment_interval;age;renewal_pressure;new_inactive,(((is_high_payment_interval * age) + renewal_pressure) - new_inactive),0.6278912484782903,0.0625,0.37350565428109855,0.35463230091979625
129,vip_inactive;interaction_per_freq;usage_cluster;tenure;is_high_interaction,((((vip_inactive + interaction_per_freq) / usage_cluster) * tenure) - is_high_interaction),0.6232016442110071,0.03428571428571429,0.05010893246187364,0.23586543031953167
130,after_interaction;usage_cluster;renewal_pressure;interaction_per_freq,(sqrt(sqrt(after_interaction)) + interaction_per_freq),0.6254975548731946,0.032091690544412604,0.042081949058693245,0.23322373149210016
131,after_interaction;is_long_contract;vip_inactive;interaction_rate,(((after_interaction * is_long_contract) + vip_inactive) - interaction_rate),0.6386903988566974,0.023391812865497075,0.36227442969016005,0.3414522138041182
132,contract_length;is_low_frequency;older_and_member;gender_age_group,(((contract_length * is_low_frequency) + older_and_member) - gender_age_group),0.636038323906268,0.0,0.15924826904055392,0.26509553098227395
133,contract_ratio;new_inactive;is_low_frequency;older_and_member,(((contract_ratio * new_inactive) + is_low_frequency) - older_and_member),0.6324039861157765,0.007155635062611807,0.038018433179723504,0.22585935145270397
134,is_high_payment_interval;is_low_frequency;short_tenure_high_interval;new_inactive,(((is_high_payment_interval * is_low_frequency) + short_tenure_high_interval) - new_inactive),0.6215624239474324,0.0,0.2342926631536279,0.2852850290336868
135,payment_interval;is_older_group;gender_age_group;age,(((payment_interval / is_older_group) * gender_age_group))^2,0.6301958910654563,0.08386411889596602,0.18869731800766285,0.3009191093230284
136,vip_low_interaction;is_older_group;new_inactive;payment_interval,(log((vip_low_interaction / is_older_group)))^2,0.633303808680248,0.0,0.0,0.21110126956008268
137,is_long_contract;is_high_payment_interval;after_interaction;interaction_per_freq,(((is_long_contract / is_high_payment_interval) * after_interaction))^2,0.6238185255198487,0.0,0.18460153084196307,0.2694733521206039
138,frequent;after_interaction;contract_length;is_older_group;renewal_pressure,log((((frequent / after_interaction) * contract_length))^2),0.6272086988755715,0.03269447576099211,0.25999192571659263,0.3066317001177188
139,subscription_code;vip_inactive;payment_interval;is_high_interaction;short_tenure_high_interval,sqrt((((subscription_code / vip_inactive) * payment_interval))^2),0.6306913996627319,0.01066350710900474,0.0488358886996025,0.2300635984904464
140,age;frequent;is_high_interaction;older_and_member,(((age / frequent) * is_high_interaction) * older_and_member),0.6332579185520362,0.02645198389879241,0.0453257790368272,0.2350118938292186
141,contract_length;is_older_group;contract_ratio;payment_per_freq,(((contract_length * is_older_group) + contract_ratio) - payment_per_freq),0.611358574610245,0.12665684830633284,0.37207813000320206,0.3700311843065933
142,after_interaction;freq_per_tenure;payment_freq_alignment;usage_cluster,(sqrt((after_interaction)^2) / usage_cluster),0.6332705308655657,0.0,0.006016847172081829,0.21309579267921586
143,after_interaction;short_tenure_high_interval;vip_low_interaction;payment_per_freq,(((after_interaction / short_tenure_high_interval) / vip_low_interaction))^2,0.6326779962234811,0.007151370679380214,0.0036079374624173183,0.21447910145509286
144,gender_age_group;is_high_interaction;older_low_contract;freq_per_tenure,((log(gender_age_group) * older_low_contract) - freq_per_tenure),0.6314037798644955,0.015285126396237508,0.2116591928251121,0.28611603302861505
145,renewal_pressure;payment_freq_alignment,(renewal_pressure + payment_freq_alignment),0.6327228327228327,0.009489916963226572,0.2706645056726094,0.3042924184528895
